time,ground_truth,imputed
2017-01-03 07:25:00,66.9,66.9
2017-01-03 07:30:00,67.3,67.3
2017-01-03 07:35:00,67.2,67.2
2017-01-03 07:40:00,67.0,67.0
2017-01-03 07:45:00,68.6,68.6
2017-01-03 07:50:00,68.8,68.8
2017-01-03 07:55:00,66.4,66.4
2017-01-03 08:00:00,66.0,66.0
2017-01-03 08:05:00,65.2,65.2
2017-01-03 08:10:00,65.0,65.0
2017-01-03 08:15:00,64.8,64.8
2017-01-03 08:20:00,65.4,65.4
2017-01-03 08:25:00,65.6,65.6
2017-01-03 08:30:00,65.1,65.1
2017-01-03 08:35:00,65.0,65.0
2017-01-03 08:40:00,64.9,64.9
2017-01-03 08:45:00,65.2,65.2
2017-01-03 08:50:00,66.6,66.6
2017-01-03 08:55:00,65.2,65.2
2017-01-03 09:00:00,67.2,67.2
2017-01-03 09:05:00,67.2,67.2
2017-01-03 09:10:00,67.3,67.3
2017-01-03 09:15:00,66.6,66.6
2017-01-03 09:20:00,64.6,64.6
2017-01-03 09:25:00,66.4,66.4
2017-01-03 09:30:00,66.8,66.8
2017-01-03 09:35:00,66.6,66.6
2017-01-03 09:40:00,66.8,66.8
2017-01-03 09:45:00,67.3,67.3
2017-01-03 09:50:00,65.7,65.7
2017-01-03 09:55:00,66.9,66.9
2017-01-03 10:00:00,67.7,67.7
2017-01-03 10:05:00,67.2,67.2
2017-01-03 10:10:00,65.5,65.5
2017-01-03 10:15:00,65.3,65.3
2017-01-03 10:20:00,64.3,64.3
2017-01-03 10:25:00,65.7,65.7
2017-01-03 10:30:00,64.9,64.9
2017-01-03 10:35:00,66.3,66.3
2017-01-03 10:40:00,65.5,65.5
2017-01-03 10:45:00,64.4,64.4
2017-01-03 10:50:00,66.1,66.1
2017-01-03 10:55:00,66.2,66.2
2017-01-03 11:00:00,66.3,66.3
2017-01-03 11:05:00,66.6,66.6
2017-01-03 11:10:00,67.2,67.2
2017-01-03 11:15:00,65.8,65.8
2017-01-03 11:20:00,65.4,65.4
2017-01-03 11:25:00,65.6,65.6
2017-01-03 11:30:00,66.0,66.0
2017-01-03 11:35:00,65.2,65.2
2017-01-03 11:40:00,65.7,65.7
2017-01-03 11:45:00,65.3,65.3
2017-01-03 11:50:00,64.9,64.9
2017-01-03 11:55:00,65.8,65.8
2017-01-03 12:00:00,65.3,65.3
2017-01-03 12:05:00,64.9,64.9
2017-01-03 12:10:00,64.7,64.7
2017-01-03 12:15:00,65.2,65.2
2017-01-03 12:20:00,65.9,65.9
2017-01-03 12:25:00,66.3,66.3
2017-01-03 12:30:00,65.6,65.6
2017-01-03 12:35:00,64.8,64.8
2017-01-03 12:40:00,65.7,65.7
2017-01-03 12:45:00,64.5,64.5
2017-01-03 12:50:00,63.7,63.7
2017-01-03 12:55:00,64.9,64.9
2017-01-03 13:00:00,65.0,65.0
2017-01-03 13:05:00,64.5,64.5
2017-01-03 13:10:00,64.7,64.7
2017-01-03 13:15:00,66.4,66.4
2017-01-03 13:20:00,65.0,65.0
2017-01-03 13:25:00,64.8,64.8
2017-01-03 13:30:00,63.2,63.2
2017-01-03 13:35:00,64.3,64.3
2017-01-03 13:40:00,64.9,64.9
2017-01-03 13:45:00,63.9,63.9
2017-01-03 13:50:00,64.5,64.5
2017-01-03 13:55:00,63.3,63.3
2017-01-03 14:00:00,63.3,63.3
2017-01-03 14:05:00,62.9,62.9
2017-01-03 14:10:00,63.5,63.5
2017-01-03 14:15:00,63.8,63.8
2017-01-03 14:20:00,65.0,65.0
2017-01-03 14:25:00,64.0,64.0
2017-01-03 14:30:00,63.6,63.6
2017-01-03 14:35:00,62.8,62.8
2017-01-03 14:40:00,60.4,60.4
2017-01-03 14:45:00,57.6,57.6
2017-01-03 14:50:00,53.2,53.2
2017-01-03 14:55:00,47.1,47.1
2017-01-03 15:00:00,45.0,45.0
2017-01-03 15:05:00,37.2,37.2
2017-01-03 15:10:00,45.4,45.4
2017-01-03 15:15:00,44.5,44.5
2017-01-03 15:20:00,40.4,40.4
2017-01-03 15:25:00,46.0,46.0
2017-01-03 15:30:00,47.7,47.7
2017-01-03 15:35:00,51.1,51.1
2017-01-03 15:40:00,43.1,43.1
2017-01-03 15:45:00,31.7,31.7
2017-01-03 15:50:00,26.8,26.8
2017-01-03 15:55:00,27.0,27.0
2017-01-03 16:00:00,25.3,25.3
2017-01-03 16:05:00,26.6,26.6
2017-01-03 16:10:00,26.4,26.4
2017-01-03 16:15:00,24.8,24.8
2017-01-03 16:20:00,23.6,23.6
2017-01-03 16:25:00,24.6,24.6
2017-01-03 16:30:00,24.9,24.9
2017-01-03 16:35:00,23.6,23.6
2017-01-03 16:40:00,23.4,23.4
2017-01-03 16:45:00,23.7,23.7
2017-01-03 16:50:00,21.1,21.1
2017-01-03 16:55:00,19.5,19.5
2017-01-03 17:00:00,20.4,20.4
2017-01-03 17:05:00,21.6,21.6
2017-01-03 17:10:00,20.6,20.6
2017-01-03 17:15:00,18.4,18.4
2017-01-03 17:20:00,16.9,16.9
2017-01-03 17:25:00,15.3,15.3
2017-01-03 17:30:00,16.1,16.1
2017-01-03 17:35:00,19.6,19.6
2017-01-03 17:40:00,17.9,17.9
2017-01-03 17:45:00,19.0,19.0
2017-01-03 17:50:00,20.6,20.6
2017-01-03 17:55:00,20.6,20.6
2017-01-03 18:00:00,19.1,19.1
2017-01-03 18:05:00,17.9,17.9
2017-01-03 18:10:00,16.7,16.7
2017-01-03 18:15:00,17.3,17.3
2017-01-03 18:20:00,17.9,17.9
2017-01-03 18:25:00,19.7,19.7
2017-01-03 18:30:00,21.9,21.9
2017-01-03 18:35:00,20.5,20.5
2017-01-03 18:40:00,19.0,19.0
2017-01-03 18:45:00,22.5,22.5
2017-01-03 18:50:00,21.7,21.7
2017-01-03 18:55:00,24.8,24.8
2017-01-03 19:00:00,27.3,27.3
2017-01-03 19:05:00,28.5,28.5
2017-01-03 19:10:00,30.4,30.4
2017-01-03 19:15:00,37.0,37.0
2017-01-03 19:20:00,48.7,48.7
2017-01-03 19:25:00,54.3,54.3
2017-01-03 19:30:00,57.8,57.8
2017-01-03 19:35:00,60.2,60.2
2017-01-03 19:40:00,62.0,62.0
2017-01-03 19:45:00,62.8,62.8
2017-01-03 19:50:00,60.6,60.6
2017-01-03 19:55:00,59.0,59.0
2017-01-03 20:00:00,58.6,58.6
2017-01-03 20:05:00,59.0,59.0
2017-01-03 20:10:00,58.0,58.0
2017-01-03 20:15:00,58.1,58.1
2017-01-03 20:20:00,58.4,58.4
2017-01-03 20:25:00,58.3,58.3
2017-01-03 20:30:00,59.5,59.5
2017-01-03 20:35:00,59.3,59.3
2017-01-03 20:40:00,58.8,58.8
2017-01-03 20:45:00,61.0,61.0
2017-01-03 20:50:00,60.6,60.6
2017-01-03 20:55:00,59.7,59.7
2017-01-03 21:00:00,61.5,61.5
2017-01-03 21:05:00,63.3,63.3
2017-01-03 21:10:00,63.4,63.4
2017-01-03 21:15:00,63.1,63.1
2017-01-03 21:20:00,63.9,63.9
2017-01-03 21:25:00,63.4,63.4
2017-01-03 21:30:00,63.3,63.3
2017-01-03 21:35:00,63.8,63.8
2017-01-03 21:40:00,64.3,64.3
2017-01-03 21:45:00,63.0,63.0
2017-01-03 21:50:00,63.6,63.6
2017-01-03 21:55:00,65.3,65.3
2017-01-03 22:00:00,63.3,63.3
2017-01-03 22:05:00,63.7,63.7
2017-01-03 22:10:00,64.8,64.8
2017-01-03 22:15:00,64.9,64.9
2017-01-03 22:20:00,66.2,66.2
2017-01-03 22:25:00,67.4,67.4
2017-01-03 22:30:00,65.0,65.0
2017-01-03 22:35:00,64.7,64.7
2017-01-03 22:40:00,64.8,64.8
2017-01-03 22:45:00,63.3,63.3
2017-01-03 22:50:00,62.7,62.7
2017-01-03 22:55:00,64.7,64.7
2017-01-03 23:00:00,66.3,66.3
2017-01-03 23:05:00,63.2,63.2
2017-01-03 23:10:00,62.0,62.0
2017-01-03 23:15:00,59.5,59.5
2017-01-03 23:20:00,61.6,61.6
2017-01-03 23:25:00,63.2,63.2
2017-01-03 23:30:00,65.2,65.2
2017-01-03 23:35:00,65.6,65.6
2017-01-03 23:40:00,64.4,64.4
2017-01-03 23:45:00,64.7,64.7
2017-01-03 23:50:00,65.4,65.4
2017-01-03 23:55:00,66.1,66.1
2017-01-04 00:00:00,68.5,68.5
2017-01-04 00:05:00,66.6,66.6
2017-01-04 00:10:00,66.9,66.9
2017-01-04 00:15:00,64.6,64.6
2017-01-04 00:20:00,65.9,65.9
2017-01-04 00:25:00,66.8,66.8
2017-01-04 00:30:00,66.4,66.4
2017-01-04 00:35:00,66.5,66.5
2017-01-04 00:40:00,67.1,67.1
2017-01-04 00:45:00,66.9,66.9
2017-01-04 00:50:00,65.6,65.6
2017-01-04 00:55:00,67.2,67.2
2017-01-04 01:00:00,65.5,65.5
2017-01-04 01:05:00,67.1,67.1
2017-01-04 01:10:00,66.9,66.9
2017-01-04 01:15:00,67.2,67.2
2017-01-04 01:20:00,66.0,66.0
2017-01-04 01:25:00,67.8,67.8
2017-01-04 01:30:00,66.4,66.4
2017-01-04 01:35:00,67.3,67.3
2017-01-04 01:40:00,67.0,67.0
2017-01-04 01:45:00,66.8,66.8
2017-01-04 01:50:00,66.4,66.4
2017-01-04 01:55:00,66.8,66.8
2017-01-04 02:00:00,66.1,66.1
2017-01-04 02:05:00,65.4,65.4
2017-01-04 02:10:00,66.4,66.4
2017-01-04 02:15:00,66.7,66.7
2017-01-04 02:20:00,66.6,66.6
2017-01-04 02:25:00,66.2,66.2
2017-01-04 02:30:00,65.9,65.9
2017-01-04 02:35:00,65.9,65.9
2017-01-04 02:40:00,66.4,66.4
2017-01-04 02:45:00,66.9,66.9
2017-01-04 02:50:00,66.6,66.6
2017-01-04 02:55:00,66.9,66.9
2017-01-04 03:00:00,63.5,63.5
2017-01-04 03:05:00,66.1,66.1
2017-01-04 03:10:00,68.1,68.1
2017-01-04 03:15:00,65.6,65.6
2017-01-04 03:20:00,66.5,66.5
2017-01-04 03:25:00,67.1,67.1
2017-01-04 03:30:00,67.1,67.1
2017-01-04 03:35:00,64.9,64.9
2017-01-04 03:40:00,66.3,66.3
2017-01-04 03:45:00,66.1,66.1
2017-01-04 03:50:00,67.2,67.2
2017-01-04 03:55:00,66.4,66.4
2017-01-04 04:00:00,64.0,64.0
2017-01-04 04:05:00,66.5,66.5
2017-01-04 04:10:00,67.6,67.6
2017-01-04 04:15:00,68.4,68.4
2017-01-04 04:20:00,67.8,67.8
2017-01-04 04:25:00,67.0,67.0
2017-01-04 04:30:00,67.3,67.3
2017-01-04 04:35:00,66.9,66.9
2017-01-04 04:40:00,67.6,67.6
2017-01-04 04:45:00,66.6,66.6
2017-01-04 04:50:00,68.3,68.3
2017-01-04 04:55:00,68.6,68.6
2017-01-04 05:00:00,68.6,68.6
2017-01-04 05:05:00,68.6,68.6
2017-01-04 05:10:00,68.9,68.9
2017-01-04 05:15:00,69.7,69.7
2017-01-04 05:20:00,68.6,68.6
2017-01-04 05:25:00,68.0,68.0
2017-01-04 05:30:00,69.2,69.2
2017-01-04 05:35:00,68.5,68.5
2017-01-04 05:40:00,67.3,67.3
2017-01-04 05:45:00,66.2,66.2
2017-01-04 05:50:00,67.3,67.3
2017-01-04 05:55:00,65.7,65.7
2017-01-04 06:00:00,65.0,65.0
2017-01-04 06:05:00,65.3,65.3
2017-01-04 06:10:00,66.0,66.0
2017-01-04 06:15:00,63.5,63.5
2017-01-04 06:20:00,64.5,64.5
2017-01-04 06:25:00,64.5,64.5
2017-01-04 06:30:00,64.5,64.5
2017-01-04 06:35:00,64.9,64.9
2017-01-04 06:40:00,64.9,64.9
2017-01-04 06:45:00,64.0,64.0
2017-01-04 06:50:00,64.3,64.3
2017-01-04 06:55:00,61.5,61.5
2017-01-04 07:00:00,61.4,61.4
2017-01-04 07:05:00,63.3,63.3
2017-01-04 07:10:00,63.7,63.7
2017-01-04 07:15:00,63.8,63.8
2017-01-04 07:20:00,64.7,64.7
2017-01-04 07:25:00,65.7,65.7
2017-01-04 07:30:00,65.1,65.1
2017-01-04 07:35:00,66.7,66.7
2017-01-04 07:40:00,66.3,66.3
2017-01-04 07:45:00,66.3,66.3
2017-01-04 07:50:00,65.7,65.7
2017-01-04 07:55:00,66.4,66.4
2017-01-04 08:00:00,65.4,65.4
2017-01-04 08:05:00,66.6,66.6
2017-01-04 08:10:00,65.5,65.5
2017-01-04 08:15:00,64.4,64.4
2017-01-04 08:20:00,65.8,65.8
2017-01-04 08:25:00,65.3,65.3
2017-01-04 08:30:00,64.8,64.8
2017-01-04 08:35:00,64.9,64.9
2017-01-04 08:40:00,64.1,64.1
2017-01-04 08:45:00,64.0,64.0
2017-01-04 08:50:00,64.8,64.8
2017-01-04 08:55:00,66.1,66.1
2017-01-04 09:00:00,64.3,64.3
2017-01-04 09:05:00,65.6,65.6
2017-01-04 09:10:00,66.4,66.4
2017-01-04 09:15:00,65.7,65.7
2017-01-04 09:20:00,65.5,65.5
2017-01-04 09:25:00,66.8,66.8
2017-01-04 09:30:00,66.7,66.7
2017-01-04 09:35:00,68.7,68.7
2017-01-04 09:40:00,68.7,68.7
2017-01-04 09:45:00,68.8,68.8
2017-01-04 09:50:00,68.0,68.0
2017-01-04 09:55:00,65.4,65.4
2017-01-04 10:00:00,65.0,65.0
2017-01-04 10:05:00,64.8,64.8
2017-01-04 10:10:00,63.9,63.9
2017-01-04 10:15:00,63.5,63.5
2017-01-04 10:20:00,64.2,64.2
2017-01-04 10:25:00,65.1,65.1
2017-01-04 10:30:00,64.4,64.4
2017-01-04 10:35:00,64.3,64.3
2017-01-04 10:40:00,64.5,64.5
2017-01-04 10:45:00,65.0,65.0
2017-01-04 10:50:00,64.8,64.8
2017-01-04 10:55:00,64.4,64.4
2017-01-04 11:00:00,64.3,64.3
2017-01-04 11:05:00,64.8,64.8
2017-01-04 11:10:00,65.5,65.5
2017-01-04 11:15:00,65.5,65.5
2017-01-04 11:20:00,64.3,64.3
2017-01-04 11:25:00,63.1,63.1
2017-01-04 11:30:00,63.1,63.1
2017-01-04 11:35:00,65.8,65.8
2017-01-04 11:40:00,65.6,65.6
2017-01-04 11:45:00,64.5,64.5
2017-01-04 11:50:00,67.0,67.0
2017-01-04 11:55:00,66.3,66.3
2017-01-04 12:00:00,66.1,66.1
2017-01-04 12:05:00,65.3,65.3
2017-01-04 12:10:00,64.9,64.9
2017-01-04 12:15:00,65.9,65.9
2017-01-04 12:20:00,63.5,63.5
2017-01-04 12:25:00,66.2,66.2
2017-01-04 12:30:00,65.3,65.3
2017-01-04 12:35:00,67.1,67.1
2017-01-04 12:40:00,66.8,66.8
2017-01-04 12:45:00,67.0,67.0
2017-01-04 12:50:00,67.0,67.0
2017-01-04 12:55:00,66.8,66.8
2017-01-04 13:00:00,66.4,66.4
2017-01-04 13:05:00,67.0,67.0
2017-01-04 13:10:00,66.5,66.5
2017-01-04 13:15:00,65.6,65.6
2017-01-04 13:20:00,67.9,67.9
2017-01-04 13:25:00,68.2,68.2
2017-01-04 13:30:00,68.3,68.3
2017-01-04 13:35:00,67.7,67.7
2017-01-04 13:40:00,67.5,67.5
2017-01-04 13:45:00,67.9,67.9
2017-01-04 13:50:00,67.3,67.3
2017-01-04 13:55:00,66.5,66.5
2017-01-04 14:00:00,65.9,65.9
2017-01-04 14:05:00,66.1,66.1
2017-01-04 14:10:00,66.6,66.6
2017-01-04 14:15:00,66.6,66.6
2017-01-04 14:20:00,65.7,65.7
2017-01-04 14:25:00,66.2,66.2
2017-01-04 14:30:00,66.0,66.0
2017-01-04 14:35:00,64.4,64.4
2017-01-04 14:40:00,63.6,63.6
2017-01-04 14:45:00,61.3,61.3
2017-01-04 14:50:00,57.3,57.3
2017-01-04 14:55:00,43.7,43.7
2017-01-04 15:00:00,36.7,36.7
2017-01-04 15:05:00,43.6,43.6
2017-01-04 15:10:00,51.6,51.6
2017-01-04 15:15:00,55.3,55.3
2017-01-04 15:20:00,57.7,57.7
2017-01-04 15:25:00,57.9,57.9
2017-01-04 15:30:00,57.6,57.6
2017-01-04 15:35:00,57.3,57.3
2017-01-04 15:40:00,53.6,53.6
2017-01-04 15:45:00,40.9,40.9
2017-01-04 15:50:00,32.4,32.4
2017-01-04 15:55:00,27.7,27.7
2017-01-04 16:00:00,27.5,27.5
2017-01-04 16:05:00,27.1,27.1
2017-01-04 16:10:00,25.6,25.6
2017-01-04 16:15:00,25.0,25.0
2017-01-04 16:20:00,23.0,23.0
2017-01-04 16:25:00,25.1,25.1
2017-01-04 16:30:00,25.3,25.3
2017-01-04 16:35:00,22.4,22.4
2017-01-04 16:40:00,21.8,21.8
2017-01-04 16:45:00,21.0,21.0
2017-01-04 16:50:00,19.5,19.5
2017-01-04 16:55:00,19.6,19.6
2017-01-04 17:00:00,22.6,22.6
2017-01-04 17:05:00,25.3,25.3
2017-01-04 17:10:00,24.4,24.4
2017-01-04 17:15:00,20.8,20.8
2017-01-04 17:20:00,16.8,16.8
2017-01-04 17:25:00,14.9,14.9
2017-01-04 17:30:00,14.4,14.4
2017-01-04 17:35:00,17.4,17.4
2017-01-04 17:40:00,18.8,18.8
2017-01-04 17:45:00,17.2,17.2
2017-01-04 17:50:00,16.2,16.2
2017-01-04 17:55:00,14.3,14.3
2017-01-04 18:00:00,15.2,15.2
2017-01-04 18:05:00,17.8,17.8
2017-01-04 18:10:00,22.2,22.2
2017-01-04 18:15:00,21.8,21.8
2017-01-04 18:20:00,23.5,23.5
2017-01-04 18:25:00,25.2,25.2
2017-01-04 18:30:00,25.4,25.4
2017-01-04 18:35:00,27.1,27.1
2017-01-04 18:40:00,29.9,29.9
2017-01-04 18:45:00,37.0,37.0
2017-01-04 18:50:00,47.7,47.7
2017-01-04 18:55:00,54.0,54.0
2017-01-04 19:00:00,57.7,57.7
2017-01-04 19:05:00,58.3,58.3
2017-01-04 19:10:00,58.6,58.6
2017-01-04 19:15:00,59.0,59.0
2017-01-04 19:20:00,59.3,59.3
2017-01-04 19:25:00,60.8,60.8
2017-01-04 19:30:00,61.9,61.9
2017-01-04 19:35:00,63.7,63.7
2017-01-04 19:40:00,63.1,63.1
2017-01-04 19:45:00,62.0,62.0
2017-01-04 19:50:00,63.5,63.5
2017-01-04 19:55:00,62.7,62.7
2017-01-04 20:00:00,63.1,63.1
2017-01-04 20:05:00,63.7,63.7
2017-01-04 20:10:00,62.0,62.0
2017-01-04 20:15:00,61.6,61.6
2017-01-04 20:20:00,60.9,60.9
2017-01-04 20:25:00,61.6,61.6
2017-01-04 20:30:00,62.9,62.9
2017-01-04 20:35:00,63.4,63.4
2017-01-04 20:40:00,62.4,62.4
2017-01-04 20:45:00,64.5,64.5
2017-01-04 20:50:00,65.6,65.6
2017-01-04 20:55:00,64.9,64.9
2017-01-04 21:00:00,64.2,64.2
2017-01-04 21:05:00,63.2,63.2
2017-01-04 21:10:00,63.4,63.4
2017-01-04 21:15:00,63.1,63.1
2017-01-04 21:20:00,63.3,63.3
2017-01-04 21:25:00,63.5,63.5
2017-01-04 21:30:00,63.4,63.4
2017-01-04 21:35:00,64.0,64.0
2017-01-04 21:40:00,66.2,66.2
2017-01-04 21:45:00,66.1,66.1
2017-01-04 21:50:00,65.8,65.8
2017-01-04 21:55:00,66.4,66.4
2017-01-04 22:00:00,65.5,65.5
2017-01-04 22:05:00,65.2,65.2
2017-01-04 22:10:00,63.7,63.7
2017-01-04 22:15:00,63.0,63.0
2017-01-04 22:20:00,62.5,62.5
2017-01-04 22:25:00,62.5,62.5
2017-01-04 22:30:00,62.3,62.3
2017-01-04 22:35:00,63.4,63.4
2017-01-04 22:40:00,63.2,63.2
2017-01-04 22:45:00,63.0,63.0
2017-01-04 22:50:00,62.2,62.2
2017-01-04 22:55:00,63.1,63.1
2017-01-04 23:00:00,63.8,63.8
2017-01-04 23:05:00,63.6,63.6
2017-01-04 23:10:00,62.1,62.1
2017-01-04 23:15:00,61.4,61.4
2017-01-04 23:20:00,62.0,62.0
2017-01-04 23:25:00,63.8,63.8
2017-01-04 23:30:00,63.4,63.4
2017-01-04 23:35:00,63.8,63.8
2017-01-04 23:40:00,64.0,64.0
2017-01-04 23:45:00,62.5,62.5
2017-01-04 23:50:00,62.3,62.3
2017-01-04 23:55:00,63.4,63.4
2017-01-05 00:00:00,68.3,68.3
2017-01-05 00:05:00,66.2,66.2
2017-01-05 00:10:00,66.6,66.6
2017-01-05 00:15:00,67.2,67.2
2017-01-05 00:20:00,65.8,65.8
2017-01-05 00:25:00,65.8,65.8
2017-01-05 00:30:00,65.0,65.0
2017-01-05 00:35:00,66.4,66.4
2017-01-05 00:40:00,66.5,66.5
2017-01-05 00:45:00,66.8,66.8
2017-01-05 00:50:00,67.2,67.2
2017-01-05 00:55:00,67.1,67.1
2017-01-05 01:00:00,66.3,66.3
2017-01-05 01:05:00,66.9,66.9
2017-01-05 01:10:00,67.4,67.4
2017-01-05 01:15:00,67.8,67.8
2017-01-05 01:20:00,67.1,67.1
2017-01-05 01:25:00,65.1,65.1
2017-01-05 01:30:00,66.7,66.7
2017-01-05 01:35:00,66.2,66.2
2017-01-05 01:40:00,67.8,67.8
2017-01-05 01:45:00,66.5,66.5
2017-01-05 01:50:00,67.2,67.2
2017-01-05 01:55:00,68.2,68.2
2017-01-05 02:00:00,66.9,66.9
2017-01-05 02:05:00,64.8,64.8
2017-01-05 02:10:00,66.1,66.1
2017-01-05 02:15:00,65.8,65.8
2017-01-05 02:20:00,66.0,66.0
2017-01-05 02:25:00,67.2,67.2
2017-01-05 02:30:00,67.1,67.1
2017-01-05 02:35:00,65.3,65.3
2017-01-05 02:40:00,65.8,65.8
2017-01-05 02:45:00,66.2,66.2
2017-01-05 02:50:00,67.0,67.0
2017-01-05 02:55:00,66.4,66.4
2017-01-05 03:00:00,67.1,67.1
2017-01-05 03:05:00,66.3,66.3
2017-01-05 03:10:00,66.6,66.6
2017-01-05 03:15:00,65.6,65.6
2017-01-05 03:20:00,65.3,65.3
2017-01-05 03:25:00,65.9,65.9
2017-01-05 03:30:00,65.8,65.8
2017-01-05 03:35:00,66.0,66.0
2017-01-05 03:40:00,66.6,66.6
2017-01-05 03:45:00,66.8,66.8
2017-01-05 03:50:00,66.3,66.3
2017-01-05 03:55:00,64.4,64.4
2017-01-05 04:00:00,65.8,65.8
2017-01-05 04:05:00,68.3,68.3
2017-01-05 04:10:00,68.0,68.0
2017-01-05 04:15:00,67.5,67.5
2017-01-05 04:20:00,68.1,68.1
2017-01-05 04:25:00,66.2,66.2
2017-01-05 04:30:00,67.1,67.1
2017-01-05 04:35:00,68.7,68.7
2017-01-05 04:40:00,67.8,67.8
2017-01-05 04:45:00,67.8,67.8
2017-01-05 04:50:00,67.9,67.9
2017-01-05 04:55:00,68.3,68.3
2017-01-05 05:00:00,68.1,68.1
2017-01-05 05:05:00,68.4,68.4
2017-01-05 05:10:00,65.6,65.6
2017-01-05 05:15:00,67.1,67.1
2017-01-05 05:20:00,68.5,68.5
2017-01-05 05:25:00,68.6,68.6
2017-01-05 05:30:00,69.9,69.9
2017-01-05 05:35:00,69.5,69.5
2017-01-05 05:40:00,66.2,66.2
2017-01-05 05:45:00,68.3,68.3
2017-01-05 05:50:00,68.2,68.2
2017-01-05 05:55:00,67.0,67.0
2017-01-05 06:00:00,67.5,67.5
2017-01-05 06:05:00,67.8,67.8
2017-01-05 06:10:00,68.5,68.5
2017-01-05 06:15:00,68.0,68.0
2017-01-05 06:20:00,66.8,66.8
2017-01-05 06:25:00,68.5,68.5
2017-01-05 06:30:00,68.4,68.4
2017-01-05 06:35:00,68.3,68.3
2017-01-05 06:40:00,67.3,67.3
2017-01-05 06:45:00,66.8,66.8
2017-01-05 06:50:00,65.8,65.8
2017-01-05 06:55:00,68.6,68.6
2017-01-05 07:00:00,66.0,66.0
2017-01-05 07:05:00,65.7,65.7
2017-01-05 07:10:00,64.7,64.7
2017-01-05 07:15:00,64.6,64.6
2017-01-05 07:20:00,65.4,65.4
2017-01-05 07:25:00,67.4,67.4
2017-01-05 07:30:00,67.1,67.1
2017-01-05 07:35:00,67.0,67.0
2017-01-05 07:40:00,67.5,67.5
2017-01-05 07:45:00,68.7,68.7
2017-01-05 07:50:00,66.8,66.8
2017-01-05 07:55:00,66.3,66.3
2017-01-05 08:00:00,65.0,65.0
2017-01-05 08:05:00,65.9,65.9
2017-01-05 08:10:00,65.3,65.3
2017-01-05 08:15:00,65.6,65.6
2017-01-05 08:20:00,66.2,66.2
2017-01-05 08:25:00,66.6,66.6
2017-01-05 08:30:00,68.8,68.8
2017-01-05 08:35:00,67.2,67.2
2017-01-05 08:40:00,66.3,66.3
2017-01-05 08:45:00,67.3,67.3
2017-01-05 08:50:00,68.1,68.1
2017-01-05 08:55:00,67.5,67.5
2017-01-05 09:00:00,66.6,66.6
2017-01-05 09:05:00,66.5,66.5
2017-01-05 09:10:00,66.8,66.8
2017-01-05 09:15:00,64.7,64.7
2017-01-05 09:20:00,65.9,65.9
2017-01-05 09:25:00,66.3,66.3
2017-01-05 09:30:00,67.7,67.7
2017-01-05 09:35:00,67.6,67.6
2017-01-05 09:40:00,67.9,67.9
2017-01-05 09:45:00,68.1,68.1
2017-01-05 09:50:00,67.4,67.4
2017-01-05 09:55:00,66.3,66.3
2017-01-05 10:00:00,65.3,65.3
2017-01-05 10:05:00,65.7,65.7
2017-01-05 10:10:00,64.7,64.7
2017-01-05 10:15:00,63.2,63.2
2017-01-05 10:20:00,64.5,64.5
2017-01-05 10:25:00,65.5,65.5
2017-01-05 10:30:00,66.3,66.3
2017-01-05 10:35:00,65.8,65.8
2017-01-05 10:40:00,66.4,66.4
2017-01-05 10:45:00,66.8,66.8
2017-01-05 10:50:00,67.1,67.1
2017-01-05 10:55:00,67.4,67.4
2017-01-05 11:00:00,67.1,67.1
2017-01-05 11:05:00,67.2,67.2
2017-01-05 11:10:00,66.9,66.9
2017-01-05 11:15:00,67.3,67.3
2017-01-05 11:20:00,67.3,67.3
2017-01-05 11:25:00,67.6,67.6
2017-01-05 11:30:00,65.7,65.7
2017-01-05 11:35:00,67.9,67.9
2017-01-05 11:40:00,68.9,68.9
2017-01-05 11:45:00,68.4,68.4
2017-01-05 11:50:00,67.4,67.4
2017-01-05 11:55:00,67.9,67.9
2017-01-05 12:00:00,67.7,67.7
2017-01-05 12:05:00,66.1,66.1
2017-01-05 12:10:00,66.4,66.4
2017-01-05 12:15:00,67.7,67.7
2017-01-05 12:20:00,67.1,67.1
2017-01-05 12:25:00,67.0,67.0
2017-01-05 12:30:00,67.2,67.2
2017-01-05 12:35:00,69.2,69.2
2017-01-05 12:40:00,69.3,69.3
2017-01-05 12:45:00,69.3,69.3
2017-01-05 12:50:00,67.9,67.9
2017-01-05 12:55:00,67.7,67.7
2017-01-05 13:00:00,68.4,68.4
2017-01-05 13:05:00,69.1,69.1
2017-01-05 13:10:00,69.5,69.5
2017-01-05 13:15:00,68.4,68.4
2017-01-05 13:20:00,66.3,66.3
2017-01-05 13:25:00,67.1,67.1
2017-01-05 13:30:00,67.1,67.1
2017-01-05 13:35:00,66.7,66.7
2017-01-05 13:40:00,66.9,66.9
2017-01-05 13:45:00,65.6,65.6
2017-01-05 13:50:00,67.6,67.6
2017-01-05 13:55:00,68.1,68.1
2017-01-05 14:00:00,67.3,67.3
2017-01-05 14:05:00,67.7,67.7
2017-01-05 14:10:00,66.7,66.7
2017-01-05 14:15:00,65.6,65.6
2017-01-05 14:20:00,65.9,65.9
2017-01-05 14:25:00,68.4,68.4
2017-01-05 14:30:00,67.4,67.4
2017-01-05 14:35:00,66.4,66.4
2017-01-05 14:40:00,66.0,66.0
2017-01-05 14:45:00,64.0,64.0
2017-01-05 14:50:00,61.6,61.6
